"HolderAddress","Balance","PendingBalanceUpdate"
"0x6568c1b531404dce4f7c7d0cbdaa1512e76daf34","100","No"
"0x10f5e3976253d5fa8d603b21ac9c7548e84f3362","9.13645114496157","No"
"0x0d741389f74bd026b2b45e7761cc6160018ec133","130","No"
"0xf86d8db9dbec5c7b385e843dae7b8b42fa4b5689","400","No"
"0x102cee7da91df00b62c583043f9c7c97693ac41f","187.146445751184","No"
"0xa7d52a78190b72206396d68bb7d4c90c8f74e0a8","661.518489407516","No"
"0x41c62ca56b926f4e28f63392375bf1b43fadfe16","124.562103770943","No"
"0x6961873fe48b7b453d887977679cbf111e79fb7f","192.54535362","No"
"0x93ba0368594906a084dc749beb6894f51bdc4936","145","No"
"0xfb4f19fe934ca0b9a5e5052d3d5b6a86c0137c6e","159.299809323557","No"
"0x3861753ba6f10d83255da82d5a8804002af5290d","54.3","No"
"0x918905e94bf158f1b2b7abfca57c114b414213b3","689.345825959327","No"
"0x36889c0bc35f585062613b6dfa30365ade826804","108.318645761618","No"
"0x8ae331169effc409861f27c0c502634e47375dda","60.5884060906007","No"
"0x8135fda0ac8fa96b6dbef5cc968425a5e80321c9","90.2674402087477","No"
"0x64b4d47ed820f9701353c4538db85935c6a2cd55","300","No"
"0x1770452b513a6629ca57813e2d2559198caf9f56","72.0365761565614","No"
"0x34dfd60a1fe24cf57479c85971c7e031241762a9","5000","No"
"0x4f89e886b7281db8ded9b604cece932063dfdcdc","71074.3712412657","No"
"0xa4722f0a9ce93a8691912834a7595d665ea1ba02","224.140110454486","No"
"0xebe7de064960378d9665122c66ed1a8b39365bca","273.917","No"
"0x013563230f23c3b66c69fec99b513245eca48b49","162.124897474652","No"
"0x0e6884d5c338664b759c52431da382387bab5c64","670.128777591348","No"
"0xa9ded5ff3be26310a40120969f96bbcd852ebf73","106.812797769","No"
"0x8c2b87b8e4b06e59fe9cb0071d41a2efe4e898cb","11","No"
"0xc9dcd4f8693695436d27118e277ba2f596c83f1d","621.80332237711","No"
"0x43b90787ebdac7139d2f7ec29ce606971c02cff6","75","No"
"0xac2f0a38e9dcd09dece0fe7e497dff000dcc86a0","15.2838238197022","No"
"0xf74fbfe594501edc1fb30adee812ddccf14816ba","2.55048196185153","No"
"0x7dc4d5b67ebace3108faa47713191e6891bfdc0f","50","No"
"0xd783e0872f90090b1618a1e02713fcf2cd306637","275.827628689779","No"
"0x4fe2937c9ed303694aa4664cd0822628c66acbad","54.3212419068576","No"
"0xb8a180bcf57e8ced87f4353e7e25f4370f20b470","0.00643444647452858","No"
"0x86492ebc9a4dede5522cb8be98254f2823f4f264","709.400400712079","No"
"0x2956acc747c1494bff0788f9f28e3a3adf69e356","69.3383192621","No"
"0x5bb271950a4b0a3217eb10dd8f7cd583168c0073","100","No"
"0xfca7dcf637c1089f495c0b7a861842ebd4ba9016","98.72892986","No"
"0x631d901fe25be47b719cc9bf465359d388bcf6eb","69.4","No"
"0x5486618894f04868287a6d1f2931eebc7ff5f3c4","7255.49796911595","No"
"0x8ae2232612e2cc13ddaee8f2fb2e856cc6c22afb","196.6959","No"
"0x9ce49a4fad9eb899f0146753469e8eb54364b095","7","No"
"0x709609bae80ee2d442ea4b16233819c55fa881e2","0.247040039317336","No"
"0x5eec6d67f547cfe7313c659daeb7363f61911557","13","No"
"0x38318f24010390c1e2bd8b78cfd9fff02555b775","201.220647485848","No"
"0xceadfae181bf28ef4bcb8fcf777df85a61db2ea7","104.7599","No"
"0x13185d57844aca0bd68378e864d15153a0c8cb8b","1003.68759431868","No"
"0x76b2949a15cb51ad50f7f933030afcba4fdca271","299.182433654214","No"
"0xa3cc4e60fc4eddca2b10e9dc0bdc44a117d6f1c3","432.9","No"
"0x5f15374f17223ef3da75abf1e583a97ab57954ad","2.9906","No"
"0x11d0b21a5509799c4671beafd184c2a87a63dc6e","50","No"
"0x50d26ecbd19bec26a103f5cd555508ef25298b6b","356","No"
"0xc213e5d1ba49e3069b7ed5ce1f53ed299b966c73","976.590347361519","No"
"0xb204cb47c7513d2ffd72cff00b5317ffe65c4a47","318.667","No"
"0xd8dc33690864bbd37bd2f7c4d745010af61921d8","1661.57294188418","No"
"0xf032861aea024dae467f91cdc866f0b83956825d","399.3455171","No"
"0x11989c572b8d24736c77eeeb4f6f0b23d4f18b4e","40","No"
"0x85dacd4fd40108708cb3a7a57114439c3e71a990","10","No"
"0x7917c4dad5b4bab03cbb5dad90b5c2017eab7084","36.520428","No"
"0x4f4375b9f43abd7e2623eb43eba53816033fc174","749.72058290384","No"
"0x54b7f6a39c53367d6b3ac1b851e3dfb4089da2c5","113.516011501176","No"
"0x20b48bdf395232acae5d6e3b345c0f107ffa8abd","751.979006428701","No"
"0x4c62140b2216117664075af3fccf2211747889c1","1800","No"
"0xd70c31ad9a394a26c1c1b7dc8c66e63982e9ce94","0.53457269","No"
"0x4ae8f3e9f282a88a6f5c4a12f94b8956087829b6","180.808805904078","No"
"0xbf242b5e59e5ad3f182d9e79648b7e434c150d4d","48.2871180878956","No"
"0x99003938297696a4b90580f4cf24f856679309c4","445.00789587","No"
"0x6fd151b610cb0d37da090789454a5d7737777827","20","No"
"0x672315cea6bcb3b2a8188ae2a5b571549df033c1","146.122952264212","No"
"0xd1be527cba3e24e60f443ea1c983a66b2d3d412c","379.214045994305","No"
"0x1b51a36bb32ba6303e76aac15ef2058d362a59f9","313.624869858512","No"
"0xf289ad2fcc8d6f56fc4560503ec787c17320e372","796.785048892479","No"
"0x72e364f2abdc788b7e918bc238b21f109cd634d7","931935.696353846","No"
"0xcbccaf842771f4dc500334ae069f984005362a70","1366.18959236148","No"
"0x1e399d16be72a626c2b6026973c4cf4066eaf0c2","180.907343138932","No"
"0xf4c8d22aee5a6898589485a529bf66cbad40453f","79.0807239606476","No"
"0xe754261dc51002b298db5ee21d5c5db46dda018a","52.7605780613248","No"
"0x5975584ca98fc3366676e482b2dbf6faf13be7b6","125.915049893496","No"
"0xd0b62b58f3b657d0b647283e2542018f05c7063d","399.193927703823","No"
"0xe43172ad3b820725ea6dfa3a834f4b3058c4b4e0","80.2761798315341","No"
"0xe953720a432d170f8ee0ab3a838d898a7e424998","500","No"
"0x7e8ba3fa5f0102004e734437f18eb2de612c3187","8.99054463569E-07","No"
"0xbb985c4dc3ee2dc1168ec21c75dc59589eb06760","2.4349405774274E-05","No"
"0x9c17e9fa09e2e00570f6bd75d776ce8b29194fd4","211.94","No"
"0x49391f8ed8b6cefa8680966496ef0eb8675f38c6","112","No"
"0xe3f8ab129e0df30edbecf59b12e25e2322ba3890","196.65172772315","No"
"0xfdc7470946d1bec46158dc51492928c4be07901c","33.647730614964","No"
"0x23a5f601e3d26cf164dcaf195d5c7c49e88056d0","735.168115613864","No"
"0x493649b83a6a9c1e112e2a6d2bad2346e30f4bed","391.866783167309","No"
"0x4694a59b99be32e634c7c5e80502a9d3786b1f76","3076.48750580631","No"
"0x8e73b4be9014b550e31f3ff2f37cd3de584b7f65","23.768993029359","No"
"0x4ee3fbee2d1bd95261990cb5bf723f88e71e5dcd","12517.16","No"
"0x1ba37a490e5744601eb3dfc1fe001ab2ddec3a4c","0.198758991891358","No"
"0x29445f5a81136093ba051d3bf90c1e755c2707ac","1.55903152","No"
"0x37b7f848c7875dec88a343171f82cfd4e17365c5","102.16","No"
"0xc11543072fbf3d0bfddc94e902e2376e28eb1864","490.16","No"
"0x9319cbc660a0095dca15db60b23c57bf723d88c1","12992.16","No"
"0x9cebc9c7a314d56d128adafa4fce0a60dd9dabc0","50.8657006462998","No"
"0x09d59688c554451d7007aa5993ca1b4a34c28e8f","4.81E-06","No"
"0x115612d07bb7788a6bbb41dd8326d89874e8c6dd","4154.99012884217","No"
"0xec5f8f1770005dc5fed7c4570c39ba44dbdd2027","215","No"
"0x60646645761bd985e340dbf5f38d56ba537a32f1","185.631238968204","No"
"0xc795ba837dbae966c1c7392147d5d487fe906d2c","19.0418194558323","No"
"0x23bc88fea0290e2be2c7750d214dca9d091cfd6d","200.047803390079","No"
"0x78cf9a8de5915bbacd7eeb04835e25de95bdf1c3","0.12121312","No"
"0x4c4fc427c6221c092f78b468c095ed5a9e0ad51b","165.2867","No"
"0xaceccbff2407c88f8e1a59706c8920650e540bc4","36.98632","No"
"0x128209ee5733dceb7a1546aa7f3007b0f99c86f9","1469.51225578833","No"
"0xc8581a14593bbe38bf486d05a81bd524dce893a2","1844.24886116658","No"
"0x62d7b3628f98f9401fe48e541bf4192d5b56dcc1","24.6912640832349","No"
"0xf25718f948c9f0f161dbbc063e0dbb1548a4bb4c","0.758712548462499","No"
"0x3f2b76ba1cb4fb2c46f88c311f636877ffba99fe","43.3878062652613","No"
"0xb93126c0f343b66f1133606ec00e0ba5883994f1","124.174455691686","No"
"0x181423f71d27a87da31676fe666a91265e237e09","100","No"
"0xc77c5cce4e7443572136568345803ec80012c711","114","No"
"0xaacb77de549af30992da3eb889e606dc9ebb37b1","10","No"
"0x61980becbda85f204790f2d56ccc5cad4daf2cd5","100","No"
"0x2ef67113acf09a92aa3b8d7fec8b20dbe6dd05c2","20.16","No"
"0x1afa578326d45106397b0a98da1184de9d096676","459.41820180642","No"
"0x2cfd92f27ab8cf8c940148a76da930865e95db36","744.916317089299","No"
"0x168e9a49d598aa416b54e4c04a6db055e336d1b0","30.5216","No"
"0xeb1d901857195fb250db828373562fdeb272b545","106.1846","No"
"0xa5d9c5b58c0a3880daec53d4585127b81f4ec3df","500","No"
"0x759cda4ff37eb2bfcc7d78a79052362077f9d48c","1","No"
"0xdc8cded03bcd1d44dd71b7df1b859a5268ccd150","315.056594164268","No"
"0x93e705f2cd22a7ebfd34b45d6b7c004447fbe8cb","2988.27726469791","No"
"0xa2e98a1bf2d054b7157f5942f8933e9461b39e44","6048.41185750576","No"
"0x1e30d8960c9481eb50807907ea167b9efe8e6427","200","No"
"0xfe53ad392fe6fea8bd2f7e47becf3a7fcf323ca8","114.735967762737","No"
"0xa0e89ece1634fef6a20ed23e2e3229e5fa9cbf7b","100.967","No"
"0x9cdb5875f83f1004dad9c4e2f2b883164f2d3701","424.183169754317","No"
"0x506fafc83df4989f05dbee6d58ccb245573475b8","279.56","No"
"0x491972cde737b2bce4065409e471c23f42123d17","756.02013165","No"
"0x83e066cf4e1512b04617a319f4808a45008d30a1","300","No"
"0x5e1c87e089141000a229fb0d7331c1a6ce9bf735","107.29","No"
"0xd71ab428642aeb9b3f5ac73ec52b562c3390d79b","103.889353485664","No"
"0x304ad4b46bc620ef9d017968ca024a81c0f73abe","0.303869531523262","No"
"0xfc7fbbf729908db69765ecb9c29d095b7113f731","15.9017717751739","No"
"0x54241f9d72421e2271f675da87918e5680fb85c0","100","No"
"0x5ef675a4bf75299f4dcd1333c270c27707dc78a8","1090","No"
"0x05af6cc9e7d09618c3e8b674e98affbb7cd3a736","100","No"
"0xb1e145d4cfcc5435deafc3b03d84cac0cd195ec4","100","No"
"0xbfdc55b12caca2b25ada3cc84488c4e362ac2d96","100","No"
"0xf530a082f60f8a916cb3cb5f7034952ec173986c","78.3389078225697","No"
"0x060eb31ee15e9d56c2cc515f48b3e4dc25eb8dab","206.756998644208","No"
"0x4d53710321670a018f7576d4033c917c1e72dced","669.12722520853","No"
"0xf6a6b8055a01bb86c113314dbc5ce207f746b597","91.6320665192996","No"
"0x601b65c34bc4f7c452ec1221ed7250a309cf19fc","175.920193946699","No"
"0xe7369e4d29ccd4e1214673a92bdf71ba5dcf1c8b","303.182486014308","No"
"0x4fad2f54d784f4c0a3a4d404220807c10a699f5b","0.362412910540788","No"
"0x61beeff6efd5577db3567e64a4826acd27c7e50a","115.700186404924","No"
"0x4b27a550a87addaa2d5a922d9a4b650e20182ccf","428.848465363484","No"
"0xc7d04f3cdb181f80130d701816984cd5b39d1584","273.053474792867","No"
"0x4bc6dc9d7aaabdbf62b227faea2678742c32469a","422.259508474051","No"
"0x29962b9a870fbd78e5fe3544b34b6c25e11cc4c0","755.629446102673","No"
"0xf1e1a997b971eff556c065644d2de6fdbd55daf3","423.948624326087","No"
"0xd8e46c84a4cd5f32005a99f481c3b3b36e1d68fe","3.125E-14","No"
"0x6ce4adb5d9b1e3f998c8fc12315100713ecec6f4","43.46941","No"
"0x9f0d7929ed6767bf26bd41485e1ee0f45c1e1b8e","99.8084766","No"
"0x17da3d3460bf05e2f395d78c98df08fa966ca96c","5","No"
"0x84a0a8da495f1df3c50891223a56fc65b4eeca88","183.730569477897","No"
"0x1943ae42e9e955aa66d6191fb456d6364e76b3dd","200","No"
"0x9a336d6d96b0f64e70aa4c28d5e6873b961468b1","17","No"
"0xa465fcf8c79244023a0a42a43d866a1b500cbf05","453.252477828018","No"
"0x24465f3469e02cf3068d7ceea5de957f4e825ce6","100","No"
"0x6438b3afe4994a00c34e9763638be81ae1d3fb5a","80.06","No"
"0xb2bd8f599ff21f941dcd55e0a3e0336851a795d1","8.26","No"
"0x857fc6af52344f3652478bb6dc64ab61d6630e32","172.90345855","No"
"0x5ed655abea3e1531a24389031fa220ecb6cecb5d","0.26","No"
"0xde17d5a890b238ce31090e9628271d6b4074dc27","11.26","No"
"0x74fc2bafd8b763072e599b709912c8e83a4b85ce","44.2324553886096","No"
"0xc824cc2749413ce55c3809fa958612a9dcfedb9f","46.205","No"
"0x3ce25c95c44d208106cd19c21319027745e79347","8.96E-16","No"
"0x7f4b2ebc68e5e97e42f6f2e4c2e01e37e95f41d8","0.00926561327030139","No"
"0xa6a269ec17453ccfa34e55341de8d91a01b1eab5","0.712727768523804","No"
"0x602a1d9aa1fd1d564aa6739fe1faae36eb1fdf9a","0.845167805650375","No"
"0x4cc5b8a073f883ef1772ffae1a3516f7010395b4","404.291362992262","No"
"0x6bb2a46cfdb6a8917efebff2aa88e0dda0808125","143.181735246896","No"
"0x3e1fa99f65709f8ec394d2ada4f06f8594c43f11","200.350216982215","No"
"0xf945601e8eed518e0c1026a64b60b758c4a9e10f","129.215","No"
"0xbdb67c68e09e0db48a04dd410fde577e192eacb5","1413.34343389227","No"
"0xc4521605beaeb52a1941626d20cd993742fb6900","181.449066544992","No"
"0x2b8e5446425b58faa650759ac31c9c7d28afe5fc","120.85091479164","No"
"0xead9ff8d7a222587db867171aa5832ff5e1b830e","83.4968","No"
"0x1bc3e2c44e0b2dabb1b06a1890273571825d3e03","1000.08918750505","No"
"0x5b022e28e3c3700ca21eaef51e56d9b72c29c2e0","61.66445798162","No"
"0xcb7d155671f773991db0ca874f00fec8c973978d","375.034789239855","No"
"0x1441d51d67f4062fbee6c65e60998c83457aaaa4","11","No"
"0x9481376efa004975af0788bc6a1eac51b87942a3","417.264932791233","No"
"0xa4faa5646427fdca8acd62c44933051ba6ca18af","11.24","No"
"0x12ece1e463cc22a91826ef7a82cc001719126286","167.063275954287","No"
"0xa3530b41eff9453a9cc33828d8f6c3b28582deef","327.25124879873","No"
"0x0981539c354368b6b2e2b8f8f7be7fb6769fc54a","10.86","No"
"0x14d177b9481c6a2aa335f80855819a9e6df240b8","101.81","No"
"0x8c73db2227cf141ee1e0c2fc6b8d791ec0ff8a00","1.37847019994186","No"
"0xf3e19161fc8ed736103ffbe88470a5629d435407","146.780535074615","No"
"0x78b45cc15fa210a085e483b4b98565317fa9f79b","0.416540588702837","No"
"0x8e29889db16deeabfda0c236ff1e2a2d7e469847","10100","No"
"0x8176c2fcfad52dcb6028492a20992adfe135b67f","2420.22851440857","No"
"0x5a38e011a3e881a1c51e3f534b5f6bd2b5a2f6c9","196","No"
"0x7659a48aa5c5282d403b2b53c3b66b19c344d3d1","2802.66335700523","No"
"0x0647cbc53388106216328013e00b476f291ffbae","790.434517350176","No"
"0xa48e076682e3e848b6da6038289d7018078ce9f9","1556.09914946437","No"
"0x683536ceb25b014afbf60423bd44a0ea486f661d","1580.42067658184","No"
"0x5c44ea4d73220753b3fa7c41cae4d0a8ecad42b9","0.76","No"
"0x81364437e207a11b031eec0b45bce194b31586e8","217.094664067845","No"
"0xf3126d390df322f98e8e8f6a6f9eea7f07b060c6","100","No"
"0xb8830c3cfcf5c9796227b4c2307586fdf7fec09a","19303.46657","No"
"0x7a39608107dc014d4bbd7a5f01d3fba5dff6d042","9.5600808698215E-05","No"
"0x16b0761c91cc466db32a846c787e6a66a34e9768","960.816671293574","No"
"0x547e391992e9e544cfb51cde487119c66c75e33d","40","No"
"0x4825b9ea428e573a8870cfb92d8bc0a641cb3f8c","199.911574993979","No"
"0x353170603519dd11ccf019ef2c07d4051eebcfbc","363.613517332123","No"
"0x4e3eef23f8926827cd09cf868a3be9bf801126be","60.2665417861365","No"
"0xe57becf03de691e6dc62658f67d6f6fc64d5e113","1784.78830274973","No"
"0x77881b84cfda1be09b4163cb5c61b01fec0fb8c9","149.498182949475","No"
"0x38ab17c5b796f15305ec81ff7ef2a0b00d796d1d","208.245852780723","No"
"0x64e170c78ccfbdcf0eee308707afaba06823ea08","40","No"
"0x271503fea56388560f72e204f57eafeb3e34dd00","12.4324962874603","No"
"0x6acd98b7f9d818699aceb70f5e87fe148ccbb988","1.04929626828763","No"
"0xd7fee96a0cbe630fb5faab5fc872d76968b41599","750.860776720144","No"
"0x17a7ab2408387f8cd55a6228c702b14c7bc3c6a8","0.195616090404408","No"
"0x6682bc51bec7d947c443d28f9ff4cee2f75632c0","25.8965535104537","No"
"0x7b489538dd2c7ae5f55c14ae3e4c271e6b559ece","68","No"
"0x3cd0712fea386aa217defb0cdef13f36dfe5de0b","799.839","No"
"0x86464210c9fc89e74c3f624a20e98369a1c11659","244.567387506636","No"
"0xc607096dd29079d626c2d101b3f976f657790bc1","0.0692407951249784","No"
"0xe43640b54a0b26fa579d497e67b8a80061bcfbac","1094.8557308699","No"
"0xcb981f846a77dc3ec4a4995ec45e8655039ed4f3","75.9768305062327","No"
"0x95bfe24d59afac8e259849d902ad4454a7cb503c","1935.25417796","No"
"0x7a6bb104600f0416e6fb41edc5d622b6b5aba8d5","101.72","No"
"0x3e90642ca041bcc1aae89c791b1af82f445e2b70","392.71525648","No"
"0x8f7cd5741fba8df25cd5365deac35c80221a87fe","1000","No"
"0xa57bfab8ae30b3d0eadca879a9b9831d088a1896","0.000636476539310696","No"
"0x59d563eb515485c4f38e8a0737a60b6a970e7f4c","537.0609","No"
"0x2cad4510cc92900c9169496d33ed7064aae4b7c4","69.2700166043487","No"
"0x7aaf4a6fa34e9530ac76183fbbabb1834ea5c008","10","No"
"0x89425648759d174334b6fa1c9bbf5d011f145ee4","77.1242693618345","No"
"0x8817432e09b1ed23649c76b4aa680d4d32433c69","8.12990659019164","No"
"0xe7e938c3abd1b1c67f3cb371b181a7be3457381a","1123.86403744807","No"
"0x6913715d97a0d2ac39e894677185db0a8d9b3aee","1107.56342951718","No"
"0x93e41f694b4feeea6310d2c3bd5148f385597510","107.73","No"
"0xecf3dcf1e173aa0b02575105278d3ec2d457e1bd","70739.5326204459","No"
"0xf9306ade10d8c79778d9dfdfeae1311e8b7c4379","14.6805329772598","No"
"0x116a9bc5d6c0297ae97e91cfe2a30fa85a6e23a1","18.917198828434","No"
"0x35d95d3a3c804922cf94d272e28e3604ad37dace","554.376096504825","No"
"0x39fa570dbf9675129df47849d0936da7c5ba2b9b","76.2146978536776","No"
"0xc01c342f17c6d91f42f47ef7c7060b060dec40bd","647.13906832","No"
"0x68455a4b20802add9491684fe73a403cda09f3eb","883.472145403274","No"
"0x2eee0673348be456644daa965338c3ed41f0ce6e","251.712796775182","No"
"0xb42ce7ce6ee1dd2b7959dd6c120efae8ec288e03","295.813002","No"
"0x3a0cff7c587bce3341864c531063dc9f0645060c","200","No"
"0x65a3870f48b5237f27f674ec42ea1e017e111d63","150.775203075724","No"
"0x54a2e3afad9c0888266cd5ce9e781dca49fe8f1c","10","No"
"0xfdb60e4306b3fe930aafcc6220ff3065e24e60e1","11.6520189127645","No"
"0x580652fc32c5bc95e616bbccde147ad4d9282812","144.53912","No"
"0x2bba06ee3386a7dcac051ac31d547bf3cd881dc0","7.83","No"
"0xd192e020685c23d46739e706fbd4e60fc552f8b2","185.57519531","No"
"0x4a2bb8299e12e342ce34a66785a7bbeabb899d10","1017.29370318306","No"
"0x5e90bad09bd9c1b2658f9bcde65550c53f2372e6","1","No"
"0x9c6aabb6084bacd681dcafd809c1db23ea7e7f17","116.30326801811","No"
"0x04e60744e5597d4c5400d32b0ce2f7bf5362e9e5","40.4677701489451","No"
"0xfcbafc5497fb44626f7c354d71834c7b4a620250","131","No"
"0x605de0b5d34e01bc963567a724e848f4e722a554","961.724600014624","No"
"0x9c5071e4081c7def7c4e00d41c7a0352bb0d9e8d","1005.96254135982","No"
"0xa598351de4ac48312b55d53d4e2da066014866dd","1056.94816894","No"
"0x66485bb62896bd7be54de8e2050cc8746a50e0b2","397.611682421321","No"
"0x16b6058c65a26001929dbf21042b24462d1a9d8a","150","No"
"0x087f08462bbd30fc1775bba3e58821f4cad47b6b","3825.28654560015","No"
"0xf68aedd2a594ee8817d3bb3e6b13ee8482eca014","10200","No"
"0x7a542b2acd6233ec8b87d545368612298128469e","0.991110915137798","No"
"0xeec592c11a5f1e1f359c6679d1a6bebbc7e29e47","553.25970630751","No"
"0x42809894214e068af491ddfa8929385b47f28742","394.222865414906","No"
"0x6a8af1c807e41a8b5a9a1e28b4b88e93da4eaa24","794.162264970901","No"
"0xa736f5da630105b05a90d87eed09f2de8ff501ae","10","No"
"0x2c04ccad7e5866647f5632377733749248ea2b54","410","No"
"0xd50b0485e1ba29fb1e9e4418ebd47194c4bdde9a","645.770490319126","No"
"0x6483463f534e8a1bcbe170465bf8a071afe9494f","119623.307217503","No"
"0xfa3e2689323deff1d03dad87fb10fe5f28699f34","5896.34610282227","No"
"0x3842f5a37fc700a1f49a6a489032430dcab6196f","110","No"
"0xf4f143a23f9f4b4c296de6031784bca1af34bc60","65.259968707165","No"
"0x47bf1a297dbfba9ac953895b893adfd7cb84ee35","0.54992607512808","No"
"0x0430605323465e26dc21fbaaa9a1a4be6ae9d496","130","No"
"0x0df9bcadcd83be988952a73bd9e514159e8888d1","274.376851505017","No"
"0xa28e6d7ac2408f857118acc1cc4ee6ba9e7dc52e","1167.89180153809","No"
"0x300a2f3d85a9abfed2e26eb0b59f37971cb9a947","1.02439038664246","No"
"0x5cc3660e88115ec252faba71f6293f661fd89b07","100","No"
"0x106ed5a37ca825fab5b626e570ff1bd305a04d13","167.538856758877","No"
"0xa5f4fabdd14a9ad3478a57413aa1965c1c36cada","83.8471081093211","No"
"0x7e11b980b158a7f0a7f9d4f46d1724df1598874d","100","No"
"0x967372c75e7d65597cfe6ea1462ada5cbca9ffe6","300.432916058108","No"
"0xf20bc489498590024763b2f018a0a0dc3491f3e8","310.809528788344","No"
"0x5bb24a048c899030f65acf7d8081c877aed75a80","105","No"
"0xb6c0a3e43d8a9cbda96204eedb01f36907e26174","30.43","No"
"0x8931e06aa8b2a48555f9c8d3807f2f7f3090d740","1852.21316874257","No"
"0x8f5f6f919fb622c1c939e27aff51193abad91b0f","100.115730428098","No"
"0x0d3724003f108f5179f4986358d3f65fe6ef0eec","120","No"
"0x6b95f94315ba9724fe1ade298fa155e590720862","102.83","No"
"0x65f8771b042ba97fe9e30bbbf08613dffd414179","110","No"
"0x1726692f81b2ebaa0904ad69cedbe4ddb30f7939","1000","No"
"0x0914bc1efed6ad75dfed2113fabe820feee0f432","0.140827364809228","No"
"0x5a3949ab4913fbc1570f1d668c42d8ccbf6e5375","112.0424","No"
"0x74f0ef88878bad5c38ee76144ebb723c94e25a86","116.457388044896","No"
"0x6183c9a3e578de9144d8240f8bd8b69726cbf78a","126.88713567","No"
"0x9798c73c42522c71d7cdce584f146b4fd6046ec0","5.3070573837301E-05","No"
"0xbac7f43da21398024f099fae457c01fe0736e865","425","No"
"0x60b623b1986894d2b378186bc79c57d2004a8385","31.9590160512039","No"
"0xd432eb23115bddf57fbc52ce59be5cf90cec6845","101.83","No"
"0x5d3d551b1b30acb1e1c8e327a5c69e22bc8a8ce9","12.23","No"
"0x4a33a29ade766580efb33bf8c35b7dd492c47e37","427.726062178413","No"
"0x4d0b698bf78bbb8d54c81a96d1ee76e4c6b6040d","5993.00000444072","No"
"0x395bb6258aa84bd33d3bf2dd537fe5ceb82dc142","2061.07914857769","No"
"0xf19a99d4d48a52ddfc277fe45100243a2cd3f7a5","100","No"
"0xd1a9665b1d84b377358f826b6a507129074ac796","100","No"
"0x968b832c27473252e093340230610474be15a8b6","100","No"
"0x81b4862d6e81e883477d0ed37478b0f174f02945","400.171187464424","No"
"0x1d68044ea7f5fec3ee4a55b7b3c45e71c79ca022","161.798551588632","No"
"0xfd8b77ec4ab35e6288896acee86bb6b97b82b5b1","299","No"
"0xb5cf98d4b90a3ed8ad01cc203f4ff3daa19d7803","578.978891997068","No"
"0x69fb8c626bc66ac5c6282768b96cd9fabe60efb8","1.5673958","No"
"0x73dadcb92c75dff760a87860fd9677d50bdfa067","100","No"
"0x904d47735f996a1e2bb3083249618ac0e16229d6","405.509434385785","No"
"0x7fd8489fa61021c5effb8507e214e10076313a17","214.09510955567","No"
"0xcca6d3707f72ad3536fba824a0ffb89f32dc7c81","0.35121931","No"
"0x66450cb0e95ebb0387e48d98d92f75b5472a8a08","696.573986014604","No"
"0x8b48f18e32aa1ef2bc035463b7af6a863844ad6a","41.4501042255597","No"
"0x26560ffbfcc3f8f6faac2260203726b55eed7aac","0.173810996456131","No"
"0x8063feb6705b20a4ac2c488489b6464fa7043f52","101.47","No"
"0x6450c2071627fdb2e88e8abb9897b4b3a5aac141","16.1154","No"
"0xabdab7f635ec5c21294c145ed5c51dbf9ba7fc19","0.0865091481826934","No"
"0x36dfc20f62bc4b62b036b58afdb66c729bf916c6","87.3623579054787","No"
"0x27bd605192bb5822a744e105e22cdf792bc3b271","115.55","No"
"0x2dc010052f159a46a9aa0203f6bf623b3b25205c","100","No"
"0x7dfd68b025bea96d2a9c5a78bc33d9dd4b206791","100.05","No"
"0x752e7f7667a91a739af1847f65ab13781a304a47","12.7288","No"
"0xd4318ce20b7e9a7400f1c59c72a4471780feac25","0.573","No"
"0xa4fff38f1e0db2069228c54c2762f5e3490f6a74","50","No"
"0xba8210393593326568f00fb6094696136870de91","100","No"
"0x40fd236697fa31dccc289746c336d7f8c32ea024","10270.45","No"
"0x8cab9e89cdbaece330a96e0d2bd59bd85247211e","120.9348","No"
"0xa83e399e72bcbc16138805b03c713f82b18ef3e1","0.0508831459331843","No"
"0xc4b5308a575e7cc99fd7b5ab0d207866f6c20b7f","825.235757080109","No"
"0x8d5a9435d7f8ee65491167c96a99462a48c578e7","38.1034","No"
"0x84ecd8bae0fff81b722a24d4e00b010bd02691d4","101","No"
"0xae9e3eb4f3456bcab62c672096cd1328ed9c68bc","774.408555860335","No"
"0x74cd44c32e7f9e85370ac912dfed761c855d67b6","35.506","No"
"0xebe1c79deec6daddf9f232ef740eb38ca1efc6dd","349.324142919271","No"
"0x74bfb4d8b08f98b4d3d1ae7e1692f40111ff2c16","398.051646603389","No"
"0x89942b349bc30734892a742537982ef82a331851","65.55","No"
"0xbd2d8a468c39757e9f8c5966217bbd08f47a36c3","96.1559896718147","No"
"0xbbddf487e2277d7fe5193c319864060194e29239","1013.109","No"
"0x91455ba3cadc97b8eeec210e26f4056cf1cfe743","100","No"
"0x0a0f30924ef667671163d32af04433f83f843856","112.55","No"
"0x070472b67db0a109e8ceac51f75b7ec8a52b3725","2.59819912760559","No"
"0xdc717da90fb16ce6a77008c457066e86d3233a70","39.15","No"
"0x871d30dd7b82218f37ac67578d0141af923965d7","10.9","No"
"0x004f22b7276c937661398cf1ce0af13488da3dde","100","No"
"0x361a8f8267c6fe81b84fd56fa2c762715876359b","41.4039163637804","No"
"0x38d9600cfda4eb995fbaf1b382bf7c000a5051dd","7.55","No"
